Title,num_ratings,avg_rating
Jupiter's Bones: A Novel (Peter Decker & Rina Lazarus Novels (Hardcover)),9,7.444444444444445
McCarthy's Bar: A Journey of Discovery In Ireland,9,7.666666666666667
Maus 1. Mein Vater kotzt Geschichte aus. Die Geschichte eines Ã?Â?berlebenden.,9,9.666666666666666
Frankenstein or the Modern Prometheus (Penguin Classics),9,8.444444444444445
SLAVES OF NEW YORK,9,6.666666666666667
SECRET DIARY OF LAURA PALMER (TWIN PEAKS) (A Twin Peaks Book),9,7.444444444444445
SAHARA,9,7.333333333333333
Rosencrantz & Guildenstern Are Dead,9,8.444444444444445
Counterfeit Lady,9,6.888888888888889
Ceremony (Contemporary American Fiction Series),9,7.777777777777778
An Acceptable Time,9,7.444444444444445
Amusing Ourselves to Death: Public Discourse in the Age of Show Business,9,7.888888888888889
Golden Buddha (Oregon Files (Paperback)),9,6.444444444444445
Punish the Sinners,9,7.555555555555555
The Lorax,9,9.777777777777779
When He Was Wicked (Bridgerton Family Series),9,8.666666666666666
Wheels Of Fire (Serrated Edge 2),9,6.888888888888889
Anne of Green Gables (Bantam Starfire Book),9,9.555555555555555
The Lost Boy,9,7.777777777777778
The Godwulf Manuscript,9,8.11111111111111
The Giver,9,8.444444444444445
Creed for the Third Millennium,9,7.0
When Love Awaits,9,7.555555555555555
James Herriots Dog Stories,9,7.888888888888889
We Wish to Inform You That Tomorrow We Will be Killed With Our Families: Stories from Rwanda,9,8.333333333333334
"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",9,7.888888888888889
Into the Woods,9,6.222222222222222
Into the Wilderness,9,7.555555555555555
From the Mixed Up Files of Mrs. Basil E. Frankweiler (Laurel Leaf Books),9,7.666666666666667
Die HÃ?Â¤upter meiner Lieben.,9,6.777777777777778
The Canterbury Tales (Bantam Classics),9,8.444444444444445
Robert Ludlum's The Cassandra Compact (A Covert-One Novel),9,7.666666666666667
Robert Frost's Poems,9,9.222222222222221
Galilee,9,6.0
The Wild Child,9,7.777777777777778
The White Dragon (Dragonriders of Pern Vol 3),9,8.555555555555555
Angels in America: Millennium Approaches (Angels in America),9,9.11111111111111
GefÃ?Â¤hrliche Geliebte.,9,7.888888888888889
Midnight Champagne: A Novel,9,6.777777777777778
Midnight Champagne : A Novel (Mysteries & Horror),9,6.222222222222222
Jack and Jill: A Novel,9,7.555555555555555
JOURNEY INTO DARKNESS (Lisa Drew Books (Paperback)),9,7.333333333333333
Mine to Take (Futuristic Romance),9,9.222222222222221
The Love of a Good Woman : Stories,9,7.555555555555555
Moby Dick or the White Whale,9,8.444444444444445
Mitigating Circumstances,9,6.333333333333333
Misty (Wildflowers),9,5.777777777777778
Mistletoe Man,9,7.444444444444445
The Girls He Adored,9,8.777777777777779
Brick Lane: A Novel,9,6.777777777777778
The Cheese Monkeys : A Novel in Two Semesters,9,7.222222222222222
Der PferdeflÃ?Â¼sterer.,9,7.444444444444445
Return of the Jedi (Star Wars),9,6.555555555555555
Mirror Mirror: A Novel,9,7.111111111111111
"It Happened to Nancy : By an Anonymous Teenager, A True Story from Her Diary (Confident Collector)",9,7.333333333333333
Mike Nelson's Movie Megacheese,9,7.777777777777778
Midwives,9,8.11111111111111
Midnight in Ruby Bayou,9,7.555555555555555
Westing Game,9,8.666666666666666
The Woman Who Walked into Doors,9,7.666666666666667
The Cat Who Robbed a Bank (Cat Who... (Hardcover)),9,7.555555555555555
Der Strand,9,8.11111111111111
The Picture of Dorian Gray (Bantam Classics),9,8.222222222222221
Bridget Jones' Diary (Film Tie-in),9,7.555555555555555
Red Light,9,7.333333333333333
Ramona and Her Father (Avon Camelot Books (Paperback)),9,8.333333333333334
Reliquary,9,7.444444444444445
Gates of Paradise,9,8.0
Red Leaves,9,7.444444444444445
Rebellious Desire,9,7.555555555555555
Rebekah (Women of Genesis),9,6.666666666666667
The Girlfriends' Guide to Surviving the First Year of Motherhood: Wise and Witty Advice on Everything from Coping With Postpartum Mood Swings to Salva ...  to  Fitting into That Favorite Pair of Jeans,9,7.0
The Gift of Fear,9,8.88888888888889
"The Ghost Next Door (Goosebumps, No 10)",9,7.111111111111111
Catfantastic II (Daw Book Collectors),9,8.444444444444445
Catfantastic,9,7.888888888888889
A Ring of Endless Light (Austin Family),9,7.444444444444445
The Writing Life,9,8.555555555555555
Desert Heat,9,7.444444444444445
You Belong to Me and Other True Cases (Ann Rule's Crime Files: Vol. 2),9,7.777777777777778
3001: The Final Odyssey,9,7.0
203 Ways to Drive a Man Wild in Bed,9,6.222222222222222
Lake Wobegon: Summer 1956,9,8.0
The Killing Dance (Anita Blake Vampire Hunter (Paperback)),9,9.0
The Keys to the Street: A Novel of Suspense,9,8.555555555555555
The LETTER,9,7.666666666666667
The Known World,9,7.333333333333333
Chobits Vol.1,9,8.222222222222221
"\"" Lamb to the Slaughter and Other Stories (Penguin 60s S.)",9,8.555555555555555
Zen Attitude,9,7.666666666666667
Lady of the Forest,9,7.888888888888889
Lasher (Lives of the Mayfair Witches),9,8.333333333333334
Leaves of Grass (Bantam Classics),9,8.444444444444445
Le Mariage,9,6.888888888888889
Le Joueur d'Ã?Â©checs,9,8.333333333333334
Wuthering Heights (Penguin Popular Classics),9,8.222222222222221
Worst Case Scenario Survival Handbook: Travel,9,7.444444444444445
A Certain Justice (Adam Dalgliesh Mysteries (Paperback)),9,8.555555555555555
Summer of Storms,9,6.777777777777778
"The Secret Diary of Adrian Mole, Aged 13 3/4",9,8.11111111111111
The Second Chair: A Novel,9,8.222222222222221
Strangers in the Night,9,6.444444444444445
A Break with Charity: A Story about the Salem Witch Trials,8,7.5
Street Dreams,8,7.375
Summer Island : A Novel,8,7.5
Le Grand Meaulnes (Classiques De Poche),8,7.375
Last Chance to See,8,8.75
You'll Never Eat Lunch in This Town Again,8,6.25
"You Sexy Thing! (Blaze, 15)",8,7.5
Year In Provence,8,8.25
Bitch: In Praise of Difficult Women,8,7.75
You Can Heal Your Life/101,8,8.125
The Cat Who Went Underground,8,7.125
The Cat Who Went into the Closet,8,7.875
Mischief,8,7.75
Mismeasure of Man,8,8.25
Miss Garnet's Angel,8,7.5
You Just Don't Understand,8,7.875
Stranger With My Face (Laurel Leaf Books),8,6.875
LONG DARK TEA TIME OF THE SOUL,8,7.625
The Lake of Dead Languages,8,7.375
The Lady in Question,8,6.875
Chocolate For A Womans Heart : 77 Stories Of Love Kindness And Compassion To Nourish Your Soul And Sweeten Yo,8,5.75
A Calculated Risk,8,5.0
Legends: Short Novels by the Masters of Modern Fantasy,8,7.875
Legends 2 : Short Novels by the Masters of Modern Fantasy,8,8.0
The Seventh Commandment,8,7.0
Hygiene De Lassassin,8,7.25
No Witnesses: A Novel,8,7.75
Above the Law: A Novel,8,7.5
ANNE FRANK: DIARY OF A YOUNG GIRL,8,8.75
ALL THAT REMAINS,8,7.5
I Heard the Owl Call My Name,8,8.125
"Welcome to Dead House (Goosebumps, No 1)",8,8.125
Breathing Room: A Novel,8,7.25
The Cassandra Compact: A Covert-One Novel,8,8.375
The Wonderful Wizard of Oz (Signet Classics (Paperback)),8,7.75
"Mind-Speakers' Call (The Ghatti's Tale, Book 2)",8,7.75
Milk and Honey (Decker and Lazarus Series),8,8.5
The Woman in White (The Penguin English Library),8,8.25
Diary: A Novel,8,7.5
Desert Dawn,8,7.375
Boy: Tales of Childhood (Puffin Story Books),8,8.75
The Picture of Dorian Gray (Dover Thrift Editions),8,9.125
And I Don't Want to Live This Life,8,8.125
Reader,8,7.5
Rants,8,8.5
Ghost World,8,7.5
Ghost Soldiers: The Forgotten Epic Story of World War II's Most Dramatic Mission,8,8.0
Anguished English: An Anthology of Accidental Assaults Upon Our Language,8,8.0
Riding the Bus with My Sister: A True Life Journey,8,8.5
Rhapsody : Child of Blood,8,8.25
Reversible Errors,8,6.375
A Phule and His Money (Phule's Company),8,7.125
A Rose in Winter,8,8.75
What She Saw,8,7.875
Brain Child,8,7.375
The Castle of Llyr (Chronicles of Prydain (Paperback)),8,8.5
The Zone: A Dietary Road Map to Lose Weight Permanently : Reset Your Generic Code : Prevent Disease : Achieve Maximum Physical Performance,8,6.625
And Ladies of the Club,8,8.125
Bride Of The Far Side,8,8.375
Mittsommermord. Roman.,8,8.75
Mistress,8,8.125
Miss Smillas Feeling for Snow,8,9.0
"A Promising Man (and About Time, Too)",8,8.0
Girls' Poker Night,8,6.375
Rain,8,7.625
More Scary Stories To Tell In The Dark,8,8.25
We the Living,8,9.0
Wayside School Gets a Little Stranger (Wayside School),8,8.5
"Monster Blood II (Goosebumps, No 18)",8,7.625
Irresistible Forces,8,6.75
Irish Girls About Town : An Anthology of Short Stories,8,6.875
REMEMBRANCE : REMEMBRANCE,8,7.5
The Butcher Boy,8,7.875
The Plot Thickens,8,8.625
Bread Alone : A Novel,8,8.5
Rise of Endymion,8,8.375
Garden of Lies (Signet Shakespeare),8,7.25
The Wild Baron,8,7.75
The Winter of Our Discontent (Penguin Twentieth-Century Classics),8,8.125
The Bride and the Beast,8,8.625
The Prince,8,7.0
The Present (Malory Novels (Paperback)),8,6.625
The Whipping Boy,8,7.0
Rock Star,8,6.625
Funeral in Blue,8,7.25
The Lords of Discipline,8,8.125
Chance,8,7.375
The Glasswrights' Apprentice,8,7.0
The Glass Menagerie (New Classics Series),8,7.5
Crazy Ladies,8,8.0
Cranberry Queen,8,6.625
Metamorphosis (Star Trek: The Next Generation),8,7.0
The Center of Everything,8,9.125
The Celestine Vision: Living the New Spiritual Awareness,8,7.75
Der Campus.,8,6.75
Quite a Year for Plums: A Novel,8,5.625
Queen of the Darkness (Black Jewels Trilogy),8,9.25
Pygmalion : A Romance in Five Acts,8,8.125
"Godel, Escher, Bach: An Eternal Golden Braid",8,8.875
Purple Cane Road,8,7.5
Prozac Nation: Young and Depressed in America,8,8.0
"Protein Power: The High-Protein/Low Carbohydrate Way to Lose Weight, Feel Fit, and Boost Your Health-in Just Weeks!",8,6.5
Celtic Magic (Llewellyn's World Magic Series),8,7.5
"A Night in Terror Tower (Goosebumps, No 27)",8,6.625
A Natural History of Love,8,7.5
Men in Kilts,8,8.0
When Elephants Weep: The Emotional Lives of Animals,8,7.75
Journey,8,7.75
Jolie Blon's Bounce : A Novel,8,8.0
"A Midwife's Tale : The Life of Martha Ballard, Based on Her Diary, 1785-1812",8,7.5
A Midsummer Nights Dream (Bantam Classic),8,8.375
Frankenstein (Wordsworth Classics),8,7.625
SEVEN HABITS OF HIGHLY EFFECTIVE PEOPLE : Powerful Lessons in Personal Change,8,7.5
The Watchers Guide Buffy The Vampire Slayer (Buffy The Vampire Slayer),8,8.25
Anything Goes: A Grace and Favor Mystery,8,7.75
Antibodies (X-Files),8,6.625
From the Dust Returned,8,7.0
Rumble Fish (Laurel-Leaf Contemporary Fiction),8,7.875
Rose Daughter,8,8.0
Animal-Speak: The Spiritual & Magical Powers of Creatures Great &amp; Small,8,8.0
"The Bungalow Mystery (Nancy Drew Mystery Stories, No 3)",8,7.125
Centaur Aisle,8,7.125
Ramses: The Son of Light - Volume I (Vol 1),8,7.125
Ramona the Pest (Ramona Quimby (Paperback)),8,8.5
An Incomplete Education,8,8.125
"An Eye for an Eye: The Doll (Blackstone Chronicles, No 1)",8,6.375
An ALTOGETHER NEW BOOK OF TOP TEN LISTS LATE NIGHT DAVID LETTERMAN,8,7.875
The Fuck Up,8,7.0
Invisible Cities (A Harvest/Hbj Book),8,7.5
"More Tales of the City (Maupin, Armistead. Tales of the City Series, V. 2.)",8,8.375
Interesting Times (Discworld Novels (Paperback)),8,8.125
Innocent Blood,8,6.75
Thin Air,8,7.25
This Matter Of Marriage,8,6.625
Prince Charming,8,8.375
From Beirut to Jerusalem (Updated with a New Chapter),8,8.0
Friendship Cake: A Novel,8,7.75
Freckle Juice,8,8.25
McNally's Dilemma (Archy McNally Novels (Paperback)),8,7.375
Maskerade (Discworld Novels (Paperback)),8,7.875
"Mary, Mary",8,6.625
A Kiss Remembered: A Classic Love Story,8,6.375
A Kiss Remembered,8,6.625
A Song for Arbonne,8,8.0
A Secret Love (Cynster Novels),8,7.75
In the Time of the Butterflies,8,8.875
Motion to Suppress,8,7.25
Cats and Their Women,8,9.0
Crime and Punishment (Crime & Punishment),8,8.0
French for Cats: All the French Your Cat Will Ever Need,8,8.875
Another Dawn,8,8.0
The Voyage of the Narwhal,8,7.5
"The Voyage of the 'Dawn Treader' (The Chronicles of Narnia, Book 5)",8,9.25
Blue Mars,8,8.25
Dirt,8,8.5
Dinopark/Jurassic Park,8,6.375
Private Screening,8,6.625
Things My Girlfriend and I Have Argued About: A Novel,8,6.125
Crewel Lye,8,8.25
"Salamandastron (Redwall, Book 5)",8,7.125
A Home at the End of the World: A Novel,8,8.5
A Holiday Of Love,8,7.625
Where the Wild Things Are,8,9.375
March of Folly: From Troy to Vietnam,8,7.375
Mansfield Park (Penguin Popular Classics),8,8.875
Just Cause,8,6.75
"The Long Patrol (Redwall, Book 10)",8,7.875
The Gryphon: In Which the Extraordinary Correspondence of Griffin & Sabine Is Rediscovered,8,8.75
The Gripping Hand,8,7.625
The Grey King,8,8.5
Four Seasons,8,8.75
Good Faeries Bad Faeries,8,9.0
Primal Fear,8,8.75
The Chronicles of Narnia Boxed Set,8,9.125
Wasted : A Memoir of Anorexia and Bulimia,8,9.0
"Prentice Alvin (Tales of Alvin Maker, Book 3)",8,7.0
Prelude to Foundation (Foundation Novels (Paperback)),8,8.5
Thousand Pieces of Gold: A Biographical Novel (Asian Voices),8,7.625
Guest Shot,8,7.25
"Guenevere, Queen of the Summer Country (Guenevere Novels (Paperback))",8,7.375
Tidings of Great Joy,8,6.75
Conflict of Interest  (McClouds & Mississippi),8,7.0
Confessions of an Ex-Girlfriend,8,7.0
Just Imagine,8,7.5
Mama Day (Vintage Contemporaries),8,8.5
White Fang,8,7.875
The Book of Illusions: A Novel,8,8.125
Dogbert's Top Secret Management Handbook,8,7.875
Blue Skies,8,7.75
The Viscount Who Loved Me,8,7.75
Sandman: The Dream Hunters,8,9.25
"Brother to Dragons, Companion to Owls",8,8.25
"Brooke (Orphans Miniseries, Book 3)",8,6.25
The Cloister Walk,8,7.625
Deck the Halls,8,7.5
Hard Times for These Times (English Library),8,7.125
Hard Time (V.I. Warshawski Novels (Hardcover)),8,8.25
Postcards from the Edge,8,6.875
Murder Shoots the Bull : A Southern Sisters Mystery (Southern Sisters Mysteries (Paperback)),8,8.25
Wicked Widow,8,7.625
Why I'm Like This: True Stories,8,7.375
The Viking Funeral (A Shane Scully Novel),8,7.25
The Great and Secret Show,8,8.0
The Christie Caper,8,7.75
The Children of Men,8,7.875
The Phantom of the Opera: The Original Novel,8,8.25
"Prescription for Nutritional Healing: A Practical A-Z Reference to Drug-Free Remedies Using Vitamins, Minerals, Herbs & Food Supplements",8,9.25
As for Me and My House (New Canadian Library),8,8.0
"Season of Mists (Sandman, Book 4)",8,8.625
"Sea of Fire (Op-Center Series, Volume 10)",8,6.375
Bloom County: Loose Tails,8,8.125
Bloodline,8,7.75
"The Psychologist's Book of Self-Tests: 25 Love, Sex, Intelligence, Career, and Personality Tests Developed by Professionals to Reveal the Real You",8,7.625
The Blue Day Book: A Lesson in Cheering Yourself Up,8,9.25
The Vanishing Hitchhiker: American Urban Legends and Their Meanings,8,6.875
Follow Your Heart,8,6.5
Scarlet Letter,8,7.125
Scandal's Bride (Cynster Novels),8,6.75
Widow's Walk (Spenser Mysteries (Hardcover)),8,7.125
Throat,8,7.625
Thrill,8,8.0
Three Weeks in Paris,8,6.5
American Fuji,8,8.875
Mrs. Dalloway,8,6.875
Inferno (Bantam Classics),8,7.375
"Infection (Star Trek The Next Generation: Double Helix, Book 1)",8,6.75
Watch Me,8,7.5
The Complete Book of Essential Oils and Aromatherapy,8,9.5
The Coming Plague: Newly Emerging Diseases in a World Out of Balance,8,8.0
Debout les morts,8,7.875
Death Comes for the Archbishop (Vintage Classics),8,8.75
The Harvest (Buffy the Vampire Slayer),8,8.375
The Hanged Man's Song,8,7.0
The Hand That Rocks the Ladle: A Pennsylvania Dutch Mystery With Recipes (Pennsylvania Dutch Mysteries with Recipes (Paperback)),8,7.75
Made in America: An Informal History of the English Language in the United States,8,8.875
Madame Bovary,8,8.0
MY STORY,8,7.875
The Unexpected Mrs. Pollifax,8,7.875
The Undertaker's Widow,8,6.5
Cry No More,8,8.125
The Magical Household: Spells & Rituals for the Home (Llewellyn's Practical Magick Series),8,8.75
"War of the Twins (Dragonlance Legends, Vol. 2)",8,8.25
"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",8,7.875
Murder in the Supreme Court (Capital Crime Mysteries),8,6.375
Five Minute Mysteries: 37 Challenging Cases of Murder and Mayhem for You to Solve,8,6.25
Send No Flowers,8,7.625
Seizure,8,8.125
See Jane Score (Avon Romance),8,7.0
See Jane Date,8,8.0
Seduction of Water (Ballantine Reader's Circle),8,7.5
"Fool Moon (The Dresden Files, Book 2)",8,8.25
Flowers in the Rain & Other Stories,8,7.125
Floaters,8,6.5
Murder Makes Waves (Southern Sisters Mysteries (Paperback)),8,7.625
Mother Night,8,8.5
Planet of the Apes,8,7.5
"Time of the Twins Legends 1 (Dragonlance Legends Trilogy, Vol 1)",8,7.375
"Time of the Twins (Dragonlance Legends, Vol. 1)",8,7.75
The Cricket in Times Square (Newbery Winners for Microcomputers),8,8.125
MASTER OF MURDER,8,7.125
MADAME BOVARY,8,7.375
Love With the Proper Husband (Avon Historical Romance),8,7.25
Lucky's Lady,8,7.375
Kick Me: Adventures in Adolescence,8,8.25
Kentucky Sunrise,8,6.875
"Arrow's Fall (The Heralds of Valdemar, Book 3)",8,8.5
The Two Mrs. Grenvilles,8,7.125
Timbuktu,8,7.375
Tiger Prince,8,7.875
Cuentos de Eva Luna,8,8.125
Cry for the Strangers,8,7.5
The Patient,8,7.25
The Paperboy,8,6.875
The PMS Outlaws: An Elizabeth Macpherson Novel (Elizabeth MacPherson Novels (Hardcover)),8,7.375
The Overseer,8,8.125
Feeling Sorry for Celia : A Novel,8,7.25
The Black Gryphon (Daw Book Collectors),8,7.625
The Bird Artist,8,7.75
Asta's Book,8,8.75
Shadow Baby (Today Show Book Club #14),8,7.375
Shades of Grace,8,7.625
Seven Years in Tibet,8,8.375
Sense and Sensibility (Penguin Classics),8,8.125
Fire and Hemlock,8,8.0
Tiger Burning Bright,8,8.25
"Politically, Fashionably, and Aerodynamically Incorrect: The First Outland Collection",8,8.375
Polar Star,8,7.125
The Letter of the Law,8,6.625
Asleep,8,7.875
The Triggerman's Dance,8,6.375
"The Bellmaker (Redwall, Book 7)",8,8.75
Double Deuce,8,7.875
Don't Sweat the Small Stuff at Work : Simple Ways to Minimize Stress and Conflict While Bringing Out the Best in Yourself and Others (Don't Sweat the Small Stuff Series),8,6.375
Shadow Watch (Tom Clancy's Power Plays (Paperback)),8,6.125
Finnegan's Week,8,7.5
Final Jeopardy (Alexandra Cooper Mysteries (Paperback)),8,7.875
The Covenant (Abram's Daughters),8,8.125
My Name Is Asher Lev,8,8.375
My Forbidden Face: Growing Up Under the Taliban: A Young Woman's Story,8,9.0
In the Meantime : Finding Yourself and the Love You Want,8,7.75
In the Beginning...was the Command Line,8,7.625
Murder on Embassy Row (Capital Crime Mysteries),8,7.5
"Brief Lives (Sandman, Book 7)",8,9.125
Dear Exile : The True Story of Two Friends Separated (for a Year) by an Ocean,8,7.625
Sherlock Holmes : The Complete Novels and Stories (Bantam Classic) Volume I,8,9.625
Shall We Tell the President?,8,6.5
Wie ich eines schÃ?Â¶nen Morgens im April das 100%ige MÃ?Â¤dchen sah.,8,8.0
A Heart Speaks,8,7.25
A Heart So Wild,8,8.0
A Girl Named Disaster,8,7.5
Lovers,8,6.875
Hawaii,8,8.125
Havana Bay: A Novel,8,6.75
"Alvin Journeyman (Tales of Alvin Maker, Book 4)",8,8.125
Along Came Trouble,8,6.375
Almost Innocent,8,6.375
Perish Twice,8,7.75
Phantom Waltz,8,7.5
The Crystal Cave,8,9.125
Blood Pact (Daw Book Collectors),8,8.25
Dragons of Winter Night (Dragonlance: Dragonlance Chronicles),8,8.875
Dragons of Winter Night,8,9.125
The Tin Princess,8,7.375
The Time Machine (Bantam Classics),8,7.125
Shoot Don't Shoot: A Joanna Brady Mystery,8,7.875
Field of Thirteen,8,7.75
Fever,8,7.125
"The Beans of Egypt, Maine",8,7.625
The Bad Girl's Guide to the Open Road,8,7.75
The Bachelor List,8,8.0
"Dragonbone Chair Sorrow 1 (Memory, Sorrow, & Thorn (Paperback))",8,8.5
A Suitable Vengeance,8,7.875
Captivated (Silhouette Single Title),8,8.0
Cat Haiku,8,8.75
The French Lieutenant's Woman (French Lieutenant's Woman),8,9.125
The Other Woman,8,7.5
The Old Contemptibles,8,6.5
Daybreak,8,7.25
The Dark Wind (Jim Chee Novels),8,8.125
Daughters of Eve (Laurel Leaf Books),8,8.5
The Devil's Heiress,8,7.0
The Devil's Arithmetic,8,8.25
"Familiar Lullaby (Fear Familiar) (Harlequin Intrigue, No 614)",8,6.625
Singer from the Sea,8,7.25
Sing the Four Quarters (Daw Book Collectors),8,7.5
Shutter Island,8,7.875
Shrub : The Short but Happy Political Life of George W. Bush,8,8.625
Shotgun Wedding,8,7.75
Fault Lines,8,8.125
The Third Twin: A Novel,8,8.0
Autobiography of a Yogi,8,7.75
Kiss an Angel,8,8.25
The Apocalypse Watch,8,8.25
The Ape Who Guards the Balance : An Amelia Peabody Mystery,8,8.25
The Analyst,8,7.625
"Blood and Gold (Rice, Anne, Vampire Chronicles.)",8,5.25
Blood and Chocolate,8,7.875
Silent Spring,8,8.25
Silent Night,8,8.25
Farewell to Arms,8,8.625
Bunnicula: A Rabbit-Tale of Mystery,8,8.125
All Too Human : A Political Education,8,7.0
All Through The Night : A Suspense Story,8,8.0
Amazonia,8,7.75
"People of the Silence (The First North Americans series, Book 8)",8,7.5
"People of the River (The First North Americans series, Book 4)",8,6.875
Penguin Dreams and Stranger Things (A Bloom County Book),8,8.125
The Fermata,8,8.375
The Forest,8,7.125
Murder on the Prowl,8,7.0
In Her Defense,8,7.25
Mythology,8,8.25
Pastime,8,7.75
Hell's Kitchen,8,7.875
Cheaper by the Dozen (Perennial Classics),8,8.5
Cheaper by the Dozen,8,7.875
The Hellfire Club,8,7.25
The Hearse You Came in On (Hitchcock Sewell Mysteries (Paperback)),8,7.75
Como Agua Para Chocolate/Like Water for Chocolate,8,9.0
"The Hobbit (Young Adult edition, Sis cover)",8,8.625
The Hipster Handbook,8,6.375
Kissing in Manhattan,8,8.75
Kiss of the Night (A Dark-Hunter Novel),8,9.75
Dead Men Do Tell Tales: The Strange and Fascinating Cases of a Forensic Anthropologist,8,8.75
The Oath,8,8.375
The Number of the Beast,8,6.125
The No-Spin Zone: Confrontations with the Powerful and Famous in America,8,7.75
The Nightingale Legacy,8,7.25
Dreaming in Cuban,8,7.5
Dreamer's Dictionary,8,7.875
Dream a Little Dream,8,7.125
Fall on Your Knees (Oprah's Book Club),8,6.875
"Fall Of Shane Mackade (The Mackade Brothers) (Silhouette Special Edition, No 1022)",8,8.125
The Art of Travel,8,7.375
Wild,8,8.625
The Lesson of Her Death,8,7.0
Pastwatch: The Redemption of Christopher Columbus,8,7.375
The First Four Years (Little House),8,7.875
The First Eagle,8,8.25
Cunt: A Declaration of Independence (Live Girls Series),8,8.5
All Over but the Shoutin',8,8.625
Oscar et la dame rose,8,8.5
Babbitt (Signet Classics (Paperback)),8,7.0
The Tell-Tale Heart (Bantam Classics),8,8.75
Baltasar and Blimunda,8,8.375
"The Alien (Animorphs, No 8)",8,7.0
Dreams of Childhood: Postcard Book,8,9.125
To Sail Beyond the Sunset,8,8.0
Almost Adam,8,6.5
"All the Trouble in the World: The Lighter Side of Overpopulation, Famine, Ecological Disaster, Ethnic Hatred, Plague, and Poverty",8,6.875
Paradise Wild,8,8.125
Her Daughter's Eyes,8,8.625
Too Much Temptation,8,7.75
The Demon in the Freezer : A True Story,8,7.75
The Deep End of the Ocean (Oprah's Book Club),8,7.0
Lord of Hawkfell Island,8,7.0
"Love Comes Softly (Love Comes Softly, Book 1)",8,7.75
Lord John and the Private Matter,8,7.625
Longshot,8,6.875
Winnie-The-Pooh,8,8.125
Slightly Married (Get Connected Romances),8,7.625
FROM TIME TO TIME,8,8.5
The Night the Bear Ate Goombaw,8,8.75
POSSESSION,8,7.75
Wacky Chicks : Life Lessons from Fearlessly Inappropriate and Fabulously Eccentric Women,8,5.375
WEB OF DREAMS (Casteel Saga (Paperback)),8,7.5
WAY THINGS OUGHT TO BE,8,5.625
WAIT TILL NEXT YEAR: A MEMOIR,8,7.625
Naked Pictures of Famous People,8,7.75
Cutwork,8,7.875
Cunt: A Declaration of Independence (Live Girls),8,7.875
Hide and Seek,8,7.125
Virtual Mode (Mode (Paperback)),8,7.125
In Love & Trouble: Stories of Black Women,8,8.0
Native Speaker,8,7.625
"Imbalance (Star Trek The Next Generation, No 22)",8,6.25
Il Piccolo Principe Prince Italn,8,9.125
If... (Questions for the Game of Life),8,7.875
Nectar in a Sieve,8,8.25
Dave Barry's Guide to Guys: A Fairly Short Book,8,7.375
Bard: The Odyssey of the Irish (Celtic World of Morgan Llywelyn),8,7.625
Expendable,8,7.875
"Sniglets (Snig'lit : Any Word That Doesn't Appear in the Dictionary, But Should)",8,6.75
Smoke in Mirrors,8,7.375
Blood Debt (Daw Book Collectors),8,7.875
Blood Canticle (The Vampire Chronicles),8,6.375
Backpack,8,7.25
Alice's Adventures in Wonderland and Through the Looking Glass (Signet Classics (Paperback)),8,8.875
Out of Control,8,8.0
"Out of Africa ; and, Shadows on the grass",8,7.75
Out Of The Dark,8,7.5
Our Town: A Play in Three Acts,8,8.375
"Oracle Night : A Novel (Auster, Paul)",8,8.125
Because of Winn-Dixie,8,9.0
The Hotel New Hampshire,8,8.5
The Hot House : Life Inside Leavenworth Prison,8,7.875
Close to Shore: A True Story of Terror in an Age of Innocence,8,7.875
The Holiday Present,8,7.0
Civil Disobedience and Other Essays (Dover Thrift Editions),8,9.0
The 13th Juror,8,7.5
Texas Ranger,8,7.625
Dragonwings : Golden Mountain Chronicles: 1903 (Golden Mountain Chronicles),8,7.25
High Crimes,8,8.0
Dubliners (Dover Thrift Editions),8,8.875
Drop Dead Gorgeous,8,7.5
Son of Rosemary: The Sequel to Rosemary's Baby,8,6.125
Some Can Whistle,8,7.75
LATE NIGHT WITH DAVID LETTERMAN BOOK OF TOP TEN LISTS,8,8.625
"Knight At Dawn (Magic Tree House 2, paper)",8,7.25
L'Ecume Des Jours,8,8.625
Soft Focus,8,7.5
Songs of the Humpback Whale : A Novel in Five Voices,8,6.5
"Song of Susannah (The Dark Tower, Book 6)",8,9.0
"So Long, and Thanks for all the Fish",8,8.25
FLOATING IN MY MOTHER'S PALM,8,8.25
FAT!SO? : Because You Don't Have to Apologize for Your Size,8,9.125
Dave Barry's Book of Bad Songs,8,8.75
Dave Barry Is Not Making This Up,8,8.0
The Name of the Rose,8,9.125
"Dakota Born (Dakota Trilogy, Book 1)",8,8.25
"The Master Butchers Singing Club : A Novel (Erdrich, Louise)",8,9.0
Navy Wife (Silhouette Romance),8,6.375
If Life Is a Bowl of Cherries What Am I,8,8.25
"If Ever I Return, Pretty Peggy-O",8,8.125
If Chins Could Kill : Confessions of a B Movie Actor,8,8.25
Iced,8,6.125
Voice of the Eagle,8,7.625
One-Hit Wonder,8,6.5
One White Rose,8,6.875
Honku : The Zen Antidote to Road Rage,8,7.875
"Expecting Adam: A True Story of Birth, Rebirth, and Everyday Magic",8,7.25
Beaches,8,7.625
The Sportswriter (Vintage Contemporaries),8,8.125
"Test of the Twins (DragonLance Legends, Vol 3)",8,8.25
Tess of the D'Urbervilles (Penguin Classics),8,8.0
Venus Envy,8,7.5
